id,type,public,created_at,actor_id,actor_login,repo_id,repo_name,payload_ref,payload_ref_type,payload_pusher_type,payload_push_id,payload_size,payload_distinct_size,payload_commits,payload_action,payload_pr_number,payload_forkee_full_name,payload_changes,payload_review_state,payload_review_author_association,payload_member_id,payload_member_login,payload_member_type,payload_member_site_admin
17193066822,PullRequestEvent,true,2021-07-16 13:43:42.000000 UTC,39814207,pull[bot],333612678,51461/dubbo,,,,,,,,"""closed""",157,,,,,,,,
17192609100,PushEvent,true,2021-07-16 13:10:56.000000 UTC,10018284,ambivam,386398599,ambivam/react,"""refs/heads/react""",,,7534837607,1,1,"[{""sha"":""4d044ca73cf133fde651e0ef02728de07074423b"",""author"":{""name"":""ambivam"",""email"":""7e1dbce9243f67c6b016b3d3ab8ba33a839ee74f@gmail.com""},""message"":""React Props 9 using properties part 3"",""distinct"":true,""url"":""https://api.github.com/repos/ambivam/react/commits/4d044ca73cf133fde651e0ef02728de07074423b""}]",,,,,,,,,,
17192944229,PushEvent,true,2021-07-16 13:35:09.000000 UTC,10018284,ambivam,386398599,ambivam/react,"""refs/heads/react""",,,7534998546,1,1,"[{""sha"":""e7758ff725c71b9c2e4a64d024a3fcfdd9f89e0e"",""author"":{""name"":""ambivam"",""email"":""7e1dbce9243f67c6b016b3d3ab8ba33a839ee74f@gmail.com""},""message"":""React props 9 using class properties"",""distinct"":true,""url"":""https://api.github.com/repos/ambivam/react/commits/e7758ff725c71b9c2e4a64d024a3fcfdd9f89e0e""}]",,,,,,,,,,
17193237602,PushEvent,true,2021-07-16 13:55:40.000000 UTC,80044602,Sochovan,381921855,Sochovan/react,"""refs/heads/main""",,,7535138663,1,1,"[{""sha"":""c1284c915030ae7c33cd8622b45299167bdbf850"",""author"":{""name"":""Sochovan"",""email"":""928f9948bc225336ae6e2a106714b25faeb9390f@users.noreply.github.com""},""message"":""test1"",""distinct"":true,""url"":""https://api.github.com/repos/Sochovan/react/commits/c1284c915030ae7c33cd8622b45299167bdbf850""}]",,,,,,,,,,
17192489529,PushEvent,true,2021-07-16 13:02:20.000000 UTC,450800,sthagen,242227472,sthagen/tensorflow,"""refs/heads/master""",,,7534778941,33,33,"[{""sha"":""1bfe6ca72598cc1b81a1b72900a90ca3669d9b3f"",""author"":{""name"":""Steven I Reeves"",""email"":""5df07d4145403d8d1a898d8542a5a236f251dd24@amd.com""},""message"":""Adding no_rocm tags to current tests that are broken on ROCm."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/1bfe6ca72598cc1b81a1b72900a90ca3669d9b3f""},{""sha"":""f8d5c999572aff41e3170e459f81a83b89417587"",""author"":{""name"":""Steven I Reeves"",""email"":""5df07d4145403d8d1a898d8542a5a236f251dd24@amd.com""},""message"":""Fixed spacing issue complaint from Pylint."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/f8d5c999572aff41e3170e459f81a83b89417587""},{""sha"":""b665652f7274e303b5cb482e5f57f72c030084c7"",""author"":{""name"":""Steven I Reeves"",""email"":""5df07d4145403d8d1a898d8542a5a236f251dd24@amd.com""},""message"":""Removing reference to MultiMirroredWorker2x"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/b665652f7274e303b5cb482e5f57f72c030084c7""},{""sha"":""c66133975ce1bd596db7d9155e331d28c57b6a31"",""author"":{""name"":""stevenireeves"",""email"":""e97782b0e41fb044f04f25b964a5a11795fed361@gmail.com""},""message"":""Fixing bazel build error."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/c66133975ce1bd596db7d9155e331d28c57b6a31""},{""sha"":""98e3c2645e282bd817b425f97895883ad4deb949"",""author"":{""name"":""Steven I Reeves"",""email"":""5df07d4145403d8d1a898d8542a5a236f251dd24@amd.com""},""message"":""Used buildifier to correct formatting in BUILD files."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/98e3c2645e282bd817b425f97895883ad4deb949""},{""sha"":""f80926d6c9807a714b6ef5700ee13fe74562cf82"",""author"":{""name"":""stevenireeves"",""email"":""e97782b0e41fb044f04f25b964a5a11795fed361@gmail.com""},""message"":""Merge conflicts"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/f80926d6c9807a714b6ef5700ee13fe74562cf82""},{""sha"":""54c829b94cd51fc97c565e846fe49682aaf502e8"",""author"":{""name"":""stevenireeves"",""email"":""e97782b0e41fb044f04f25b964a5a11795fed361@gmail.com""},""message"":""Merge Conflicts"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/54c829b94cd51fc97c565e846fe49682aaf502e8""},{""sha"":""ba20a66f43af9a4a6d2639116de768dd050016a8"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""PR #48847"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/ba20a66f43af9a4a6d2639116de768dd050016a8""},{""sha"":""d7b1461fa31c2e847d6eaf087cefd30a8fcdb90b"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Implementation of a BufferReuse Optimization."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/d7b1461fa31c2e847d6eaf087cefd30a8fcdb90b""},{""sha"":""5dfaf703438c4260b0edc0334f0b0428b47cca5c"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Addressed reviewers comments."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/5dfaf703438c4260b0edc0334f0b0428b47cca5c""},{""sha"":""299f161e3c8630b577fb529b1662f8c9f6395fca"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Addressed reviewer comments."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/299f161e3c8630b577fb529b1662f8c9f6395fca""},{""sha"":""bc43c5670dd1b52441c8d11e7863aad3b8a01c85"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Fixed false pass registration."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/bc43c5670dd1b52441c8d11e7863aad3b8a01c85""},{""sha"":""d28e1964a13b0cd8f60c4586e0e93c1d670b8f3d"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Resolved conflicts."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/d28e1964a13b0cd8f60c4586e0e93c1d670b8f3d""},{""sha"":""51ebd09c55b8da21421646a6c10a23995cbd0d2a"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Rebased with underlying PR #48847."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/51ebd09c55b8da21421646a6c10a23995cbd0d2a""},{""sha"":""5ee27a13cda451e0cf520951fc2e08450e4984ec"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Addressed reviewers comments."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/5ee27a13cda451e0cf520951fc2e08450e4984ec""},{""sha"":""456af48684a1bf1d549e244340afc639e804051d"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Fixed a bug in checkReuseCompatibility."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/456af48684a1bf1d549e244340afc639e804051d""},{""sha"":""cff3fa094a6928d24f36ed9432176287bd396800"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Fixed formatting issues and addressed reviewers comments."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/cff3fa094a6928d24f36ed9432176287bd396800""},{""sha"":""19928064d51c70aca9f5031cc743ea3e39a20541"",""author"":{""name"":""Alexander Bosch"",""email"":""97bef1d038b775e3c3c7b59260d098ffa256d20f@dfki.de""},""message"":""Removed anti-pattern."",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/19928064d51c70aca9f5031cc743ea3e39a20541""},{""sha"":""9c189c1984b8e94c788d74e9ae5ce86382e3864c"",""author"":{""name"":""A. Unique TensorFlower"",""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org""},""message"":""Op documentation update.\n\tupdate of g3doc/includes/tf_passes.md\n\nPiperOrigin-RevId: 385096549\nChange-Id: I867f79fed6a8e780853aec34d7c30b05762bcd7e"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/9c189c1984b8e94c788d74e9ae5ce86382e3864c""},{""sha"":""dee8e98ec8fe65b18a914a1ec6d0022e0b3ce33d"",""author"":{""name"":""A. Unique TensorFlower"",""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org""},""message"":""compat: Update forward compatibility horizon to 2021-07-16\n\nPiperOrigin-RevId: 385100799\nChange-Id: Icfa86e5a7c479bf6f5175db8d293e612e8e782e7"",""distinct"":true,""url"":""https://api.github.com/repos/sthagen/tensorflow/commits/dee8e98ec8fe65b18a914a1ec6d0022e0b3ce33d""}]",,,,,,,,,,
17192484797,PullRequestEvent,true,2021-07-16 13:02:00.000000 UTC,450800,sthagen,242227472,sthagen/tensorflow,,,,,,,,"""opened""",243,,,,,,,,
17192587126,GollumEvent,true,2021-07-16 13:09:19.000000 UTC,2990132,maxiwell,347129413,maxiwell/tensorflow,,,,,,,,,,,,,,,,,
17192593749,GollumEvent,true,2021-07-16 13:09:47.000000 UTC,2990132,maxiwell,347129413,maxiwell/tensorflow,,,,,,,,,,,,,,,,,
17192975681,GollumEvent,true,2021-07-16 13:37:21.000000 UTC,2990132,maxiwell,347129413,maxiwell/tensorflow,,,,,,,,,,,,,,,,,
17192990710,GollumEvent,true,2021-07-16 13:38:22.000000 UTC,2990132,maxiwell,347129413,maxiwell/tensorflow,,,,,,,,,,,,,,,,,
