id,type,public,created_at,actor_id,actor_login,repo_id,repo_name,payload_ref,payload_ref_type,payload_pusher_type,payload_push_id,payload_size,payload_distinct_size,payload_commits,payload_action,payload_pr_number,payload_forkee_full_name,payload_changes,payload_review_state,payload_review_author_association,payload_member_id,payload_member_login,payload_member_type,payload_member_site_admin
15989240553,PushEvent,true,2021-04-19 05:36:23.000000 UTC,3624098,acdlite,45281256,acdlite/react,"""refs/heads/debug-hydration-error""",,,6937932239,61,61,"[{""sha"":""3a4ca2f7959a1fffbcf7fab6ea17cd5633f78204"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Fix: Passive effect updates are never sync (#21215)\n\nI screwed this up in #21082. Got confused by the < versus > thing again.\n\nThe helper functions are annoying, too, because I always forget the\nintended order of the arguments. But they're still helpful because when\nwe refactor the type we only have the change the logic in one place.\n\nAdded a regression test."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/3a4ca2f7959a1fffbcf7fab6ea17cd5633f78204""},{""sha"":""f263ce87b22b8a3eafdd090ef0feada156f5a317"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Bugfix: Don't rely on `finishedLanes` for passive effects (#21233)\n\nI recently started using `pendingPassiveEffectsLanes` to check if there were any pending\r\npassive effects (530027a). `pendingPassiveEffectsLanes` is the value of\r\n`root.finishedLanes` at the beginning of the commit phase. When there\r\nare pending passive effects, it should always be a non-zero value,\r\nbecause it represents the lanes used to render the effects.\r\n\r\nBut it turns out that `root.finishedLanes` isn't always correct.\r\nSometimes it's `NoLanes` even when there's a new commit.\r\n\r\nI found this while investigating an internal bug report. The only repro\r\nI could get was via a headless e2e test runner; I couldn't get one in an\r\nactual browser, or other interactive environment. I used the e2e test to\r\nbisect and confirm the fix. But I don't know yet know how to write a\r\nregression test for the precise underlying scenario. I can probably\r\nreverse engineer one by studying the code; after a quick glance\r\nat `performConcurrentWorkOnRoot` and `performSyncWorkOnRoot`, it's not\r\nhard to see how this might happen.\r\n\r\nIn the meantime, I'll revert the recent change that exposed the bug.\r\n\r\nI was surprised that this had never come up before, since the code that\r\nassigns `root.finishedLanes` is in an extremely hot path, and it hasn't\r\nchanged in a while. The reason is that, before 530027a,\r\n`root.finishedLanes` was only used by the DevTools profiler, which is\r\nprobably why we had never noticed any issues. In addition to fixing the\r\ninconsistency, we might also consider making `finishedLanes` a\r\nprofiling-only field."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/f263ce87b22b8a3eafdd090ef0feada156f5a317""},{""sha"":""36a9f92a521c38c062bbab5c6097a391102b6fc6"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Entangled expired lanes with SyncLane (#21083)\n\nMakes the implementation simpler. Expiration is now a special case of\r\nentanglement.\r\n\r\nAlso fixes an issue where expired lanes weren't batched with normal\r\nsync updates. (See deleted TODO comment in test.)"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/36a9f92a521c38c062bbab5c6097a391102b6fc6""},{""sha"":""21ac9cf4bab2925ab841d38e67e3ee13fcd07d4d"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Remove LanePriority from getBumpedLaneForHydration (#21086)\n\nI'm removing all uses of LanePriority so I can delete it."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/21ac9cf4bab2925ab841d38e67e3ee13fcd07d4d""},{""sha"":""018333d183bab8d74ea271fe811baabb46ab188f"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Remove LanePriority from computeExpirationTime (#21087)\n\nI'm removing all uses of LanePriority so I can delete it."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/018333d183bab8d74ea271fe811baabb46ab188f""},{""sha"":""503e4f739c4e3377ec70f6d6b205323c79162c73"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Revert expiration for retry lanes (#21300)\n\nRetries should be allowed to expire if they are CPU bound for too long,\r\nbut when I made this change it caused a spike in browser crashes. There\r\nmust be some other underlying bug; not super urgent but ideally should\r\nfigure out why and fix it. Unfortunately we don't have a repro for the\r\ncrashes, only detected via production metrics."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/503e4f739c4e3377ec70f6d6b205323c79162c73""},{""sha"":""b4044f8a07323bcad7d55cbaedc35c35b4acf7e0"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Use highest priority lane to detect interruptions (#21088)\n\nInstead of LanePriority.\r\n\r\nI'm removing all uses of LanePriority so I can delete it."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/b4044f8a07323bcad7d55cbaedc35c35b4acf7e0""},{""sha"":""a9db018f85192864f94fd35de6c0ef7c4fc4889c"",""author"":{""name"":""Dan Abramov"",""email"":""ffbbe9cb1097e7ea6a3dedffde5b4fe769829acc@gmail.com""},""message"":""Add aspectRatio to the unitless list (#21100)"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/a9db018f85192864f94fd35de6c0ef7c4fc4889c""},{""sha"":""93d72ce3940b8017a5f1911554e8a2e6e4a2af16"",""author"":{""name"":""Joshua Gross"",""email"":""d29bc49d09431027501fa5b225ec1424670862ff@gmail.com""},""message"":""React Fabric: Support passing nativeViewTag to getInspectorDataForViewAtPoint callback, for React DevTools compat (#21080)\n\nReact Fabric: Support passing nativeViewTag to getInspectorDataForViewAtPoint callback, for React DevTools compat"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/93d72ce3940b8017a5f1911554e8a2e6e4a2af16""},{""sha"":""bc5c4da0341ad6d9e5da63dc59bc0c904936adb0"",""author"":{""name"":""Sebastian Markbåge"",""email"":""8a279ae1320350359ecfec7a379763633f1edc4c@fb.com""},""message"":""[Fizz] Add FormatContext and Refactor Work (#21103)\n\n* Add format context\r\n\r\n* Let the Work node hold all working state for the recursive loop\r\n\r\nStacks are nice and all but there's a cost to maintaining each frame\r\nboth in terms of stack size usage and writing to it.\r\n\r\n* Move current format context into work\r\n\r\n* Synchronously render children of a Suspense boundary\r\n\r\nWe don't have to spawn work and snapshot the context. Instead we can try\r\nto render the boundary immediately in case it works.\r\n\r\n* Lazily create the fallback work\r\n\r\nInstead of eagerly create the fallback work and then immediately abort it.\r\nWe can just avoid creating it if we finish synchronously."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/bc5c4da0341ad6d9e5da63dc59bc0c904936adb0""},{""sha"":""183bc289851802e7db09c53a19a5fb48618fd7a0"",""author"":{""name"":""Sebastian Markbåge"",""email"":""8a279ae1320350359ecfec7a379763633f1edc4c@fb.com""},""message"":""Rename SuspendedWork to Task (#21105)"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/183bc289851802e7db09c53a19a5fb48618fd7a0""},{""sha"":""3cd24c3ec8da3e749765b4a3b90370b52723e0a7"",""author"":{""name"":""Sebastian Markbåge"",""email"":""8a279ae1320350359ecfec7a379763633f1edc4c@fb.com""},""message"":""Fix plurals (#21106)"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/3cd24c3ec8da3e749765b4a3b90370b52723e0a7""},{""sha"":""a4312faa934643b1e6adc31f262ef251068f0315"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Use `act` in fuzz tester to flush expired work (#21108)\n\n* Add failing hard-coded fuzz test\r\n\r\nCaught in CI by the fuzz tester.\r\n\r\nRelated to expired updates.\r\n\r\n* Use `act` in fuzz tester to flush expired work\r\n\r\nExpired work gets scheduled in a microtask now, so we need to use `act`\r\nto flush it."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/a4312faa934643b1e6adc31f262ef251068f0315""},{""sha"":""b73762fe70f90ac6d1a1bf45098120d86e5b4c0f"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Delete enableDiscreteEventFlushingChange (#21110)\n\nThis flag was meant to avoid flushing discrete updates unnecessarily,\r\nif multiple discrete events were dispatched in response to the same\r\nplatform event.\r\n\r\nBut since we now flush all discrete events at the end of the task, in\r\na microtask, it no longer has any effect."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/b73762fe70f90ac6d1a1bf45098120d86e5b4c0f""},{""sha"":""70143a6c9efe743aef32c70f4268fd13331fd813"",""author"":{""name"":""Erik"",""email"":""81aea796e12db0f7a2444003e3f727f6e93450c2@gmail.com""},""message"":""Remove redundant if statement (#21101)"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/70143a6c9efe743aef32c70f4268fd13331fd813""},{""sha"":""65f15d993eb507e06d0dc59db66cfd6371a8d91b"",""author"":{""name"":""Sebastian Markbåge"",""email"":""8a279ae1320350359ecfec7a379763633f1edc4c@fb.com""},""message"":""[Fizz] Support special HTML/SVG/MathML tags to suspend (#21113)\n\n* Encode tables as a special insertion mode\r\n\r\nThe table modes are special in that its children can't be created outside\r\na table context so we need the segment container to be wrapped in a table.\r\n\r\n* Move formatContext from Task to Segment\r\n\r\nIt works the same otherwise. It's just that this context needs to outlive\r\nthe task so that I can use it when writing the segment.\r\n\r\n* Use template tag for placeholders and inserted dummy nodes with IDs\r\n\r\nThese can be used in any parent. At least outside IE11. Not sure yet what\r\nhappens in IE11 to these.\r\n\r\nNot sure if these are bad for perf since they're special nodes.\r\n\r\n* Add special wrappers around inserted segments depending on their insertion mode\r\n\r\n* Allow the root namespace to be configured\r\n\r\nThis allows us to insert the correct wrappers when streaming into an\r\nexisting non-HTML tree.\r\n\r\n* Add comment"",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/65f15d993eb507e06d0dc59db66cfd6371a8d91b""},{""sha"":""8ed0c85bf174ce6e501be62d9ccec1889bbdbce1"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Clean up host pointers in level 2 of clean-up flag (#21112)\n\nThe host tree is a cyclical structure. Leaking a single DOM node can\r\nretain a large amount of memory. React-managed DOM nodes also point\r\nback to a fiber tree.\r\n\r\nPerf testing suggests that disconnecting these fields has a big memory\r\nimpact. That suggests leaks in non-React code but since it's hard to\r\ncompletely eliminate those, it may still be worth the extra work to\r\nclear these fields.\r\n\r\nI'm moving this to level 2 to confirm whether this alone is responsible\r\nfor the memory savings, or if there are other fields that are retaining\r\nlarge amounts of memory.\r\n\r\nIn our plan for removing the alternate model, DOM nodes would not be\r\nconnected to fibers, except at the root of the whole tree, which is\r\neasy to disconnect on deletion. So in that world, we likely won't have\r\nto do any additional work."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/8ed0c85bf174ce6e501be62d9ccec1889bbdbce1""},{""sha"":""07c469c5a096e2a37367c8e30bb692fa964d5cf0"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Use Lane to track root callback priority (#21089)\n\nInstead of LanePriority.\r\n\r\nI'm removing all uses of LanePriority so I can delete it."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/07c469c5a096e2a37367c8e30bb692fa964d5cf0""},{""sha"":""26ddc63f2dcc8e7dcbacf498237a2bb1e28a7d23"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Delete LanePriority type (#21090)\n\nNo longer using LanePriority anywhere, so this deletes the\r\nremaining references."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/26ddc63f2dcc8e7dcbacf498237a2bb1e28a7d23""},{""sha"":""ff9600aa2209637111a353f084b0fd6049a3d906"",""author"":{""name"":""Andrew Clark"",""email"":""46f1a0bd5592a2f9244ca321b129902a06b53e03@andrewclark.io""},""message"":""Remove Scheduler indirection (#21107)\n\n* Bump version number\r\n\r\n* Remove Scheduler indirection\r\n\r\nI originally kept the React PriorityLevel and Scheduler PriorityLevel\r\ntypes separate in case there was a versioning mismatch between the two\r\nmodules. However, it looks like we're going to keep the Scheduler module\r\nprivate in the short to medium term, and longer term the public\r\ninterface will match postTask. So, I've removed the extra indirection\r\n(the switch statements that convert between the two types)."",""distinct"":true,""url"":""https://api.github.com/repos/acdlite/react/commits/ff9600aa2209637111a353f084b0fd6049a3d906""}]",,,,,,,,,,
15989178412,PushEvent,true,2021-04-19 05:28:41.000000 UTC,24623568,iadaria,317358915,iadaria/react,"""refs/heads/master""",,,6937901216,1,1,"[{""sha"":""8a0669914b54385af3c759e87e5f04a84e9301cf"",""author"":{""name"":""Daria"",""email"":""b310b6016fe83b324cc3a44bc8a98efe4c9b569e@mail.ru""},""message"":""init order"",""distinct"":true,""url"":""https://api.github.com/repos/iadaria/react/commits/8a0669914b54385af3c759e87e5f04a84e9301cf""}]",,,,,,,,,,
15989338896,PullRequestEvent,true,2021-04-19 05:48:46.000000 UTC,82659160,Chaunc3y,359049080,Chaunc3y/react,,,,,,,,"""closed""",6,,,,,,,,
15989329468,CreateEvent,true,2021-04-19 05:47:36.000000 UTC,82659160,Chaunc3y,359049080,Chaunc3y/react,"""dev""","""branch""","""user""",,,,,,,,,,,,,,
15989264633,IssuesEvent,true,2021-04-19 05:39:28.000000 UTC,82659160,Chaunc3y,359049080,Chaunc3y/react,,,,,,,,"""opened""",,,,,,,,,
15988989193,PushEvent,true,2021-04-19 05:03:38.000000 UTC,46548011,dgbailey,309455588,dgbailey/react,"""refs/heads/master""",,,6937810313,1,1,"[{""sha"":""1c4fdca545055714a0962dc91c6bbedb54daec3f"",""author"":{""name"":""Dustin Bailey"",""email"":""56555fa5fcc8e24527336a4d7967bb875b97f3b3@gmail.com""},""message"":""Edits for new release"",""distinct"":true,""url"":""https://api.github.com/repos/dgbailey/react/commits/1c4fdca545055714a0962dc91c6bbedb54daec3f""}]",,,,,,,,,,
15989397229,IssueCommentEvent,true,2021-04-19 05:55:35.000000 UTC,49699333,dependabot[bot],236017931,tharun208/kuma,,,,,,,,"""created""",,,,,,,,,
15989397144,PullRequestEvent,true,2021-04-19 05:55:35.000000 UTC,49699333,dependabot[bot],236017931,tharun208/kuma,,,,,,,,"""opened""",86,,,,,,,,
15989396566,PullRequestEvent,true,2021-04-19 05:55:31.000000 UTC,49699333,dependabot[bot],236017931,tharun208/kuma,,,,,,,,"""closed""",55,,,,,,,,
15989396639,DeleteEvent,true,2021-04-19 05:55:31.000000 UTC,49699333,dependabot[bot],236017931,tharun208/kuma,"""dependabot/docker/tools/releases/dockerfiles/envoyproxy/envoy-alpine-v1.17.1""","""branch""","""user""",,,,,,,,,,,,,,
