id,type,public,created_at,actor_id,actor_login,repo_id,repo_name,payload_ref,payload_ref_type,payload_pusher_type,payload_push_id,payload_size,payload_distinct_size,payload_commits,payload_action,payload_pr_number,payload_forkee_full_name,payload_changes,payload_review_state,payload_review_author_association,payload_member_id,payload_member_login,payload_member_type,payload_member_site_admin
18365626835,CreateEvent,true,2021-10-10 01:44:09.000000 UTC,402462,GerHobbelt,295417181,GerHobbelt/opencv,"""4.5.4""","""tag""","""user""",,,,,,,,,,,,,,
18365626849,CreateEvent,true,2021-10-10 01:44:09.000000 UTC,402462,GerHobbelt,295417181,GerHobbelt/opencv,"""3.4.16""","""tag""","""user""",,,,,,,,,,,,,,
18365523156,PushEvent,true,2021-10-10 01:12:51.000000 UTC,6031534,yxiong,409388153,yxiong/scikit-learn,"""refs/heads/impute-pd-na""",,,8120080304,1,1,"[{""sha"":""e5c6c8c2d5adc218ba0f2e6ec778d19e642e4636"",""author"":{""name"":""Ying Xiong"",""email"":""125a124773b7005414a0ad5871064559f10358a3@xiongs.org""},""message"":""Use pytest.mark.xfail instead of pytest.raises"",""distinct"":true,""url"":""https://api.github.com/repos/yxiong/scikit-learn/commits/e5c6c8c2d5adc218ba0f2e6ec778d19e642e4636""}]",,,,,,,,,,
18365646160,PushEvent,true,2021-10-10 01:50:05.000000 UTC,6796155,vanepiru,408855587,vanepiru/react,"""refs/heads/main""",,,8120158583,1,1,"[{""sha"":""e2ce25dd5e9d2e7ac557bda37078c5c38b490e18"",""author"":{""name"":""Vanesa González"",""email"":""488c75dd874abc42102aa357df6f554d748ecbbf@hotmail.com""},""message"":""Update README.md"",""distinct"":true,""url"":""https://api.github.com/repos/vanepiru/react/commits/e2ce25dd5e9d2e7ac557bda37078c5c38b490e18""}]",,,,,,,,,,
18365482939,PushEvent,true,2021-10-10 01:00:36.000000 UTC,11591385,ivan95603,32654296,ivan95603/opencv,"""refs/heads/master""",,,8120052974,1000,14641,"[{""sha"":""27bada673763d65421995615ad6bc132246412bc"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19471 from sturkmen72:patch-5"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/27bada673763d65421995615ad6bc132246412bc""},{""sha"":""4f39f8a8d044f6645af6ed73b0513a0c144060c8"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19488 from asmorkalov:as/nonfree_check"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/4f39f8a8d044f6645af6ed73b0513a0c144060c8""},{""sha"":""7079e7ea5e298fc98b0bf280d03a693e138d876c"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19480 from vrabaud:3.4"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/7079e7ea5e298fc98b0bf280d03a693e138d876c""},{""sha"":""a3fb64d1cdc9838699f040731d5e812de0431e87"",""author"":{""name"":""Mieszko Boczkowski"",""email"":""e33a6ea0c4fd762f0ce361ea3d39dcfa34307aeb@immotef.com""},""message"":""Pass custom config file path as absolute"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/a3fb64d1cdc9838699f040731d5e812de0431e87""},{""sha"":""1162cef9781c2123a6bae4105577571830b64d14"",""author"":{""name"":""Dmitry Budnikov"",""email"":""740e15ca52e43d88a5cef39017d337b8aa19ec7a@intel.com""},""message"":""Merge pull request #19495 from dbudniko:gapi_media_frame_size\n\nAdd Media Frame size function and corresponding tests\r\n\r\n* add media frame size and tests\r\n\r\n* Address comments from Ruslan and Asya"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/1162cef9781c2123a6bae4105577571830b64d14""},{""sha"":""93783df42ae8247ad279f44fadae226f747d1fc3"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19439 from raaldrid:Exif_support_for_PNG_issue_16579"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/93783df42ae8247ad279f44fadae226f747d1fc3""},{""sha"":""0677f3e21cc3379e68d517dc80a8c12e5df0c608"",""author"":{""name"":""Cuntian Liu"",""email"":""8e49715c176aea9e2416e5b6b3e1ea6b20ae5cab@outlook.com""},""message"":""Merge pull request #19452 from ctuu:patch-1\n\n* fix: findCUDNN script\r\n\r\n* Update FindCUDNN.cmake"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/0677f3e21cc3379e68d517dc80a8c12e5df0c608""},{""sha"":""107f23362645519f7980ac46d87cc9acda4db654"",""author"":{""name"":""Tsukasa Sugiura"",""email"":""2765b7a52d50d03e1d89c7f6294254512ff440f8@gmail.com""},""message"":""Merge pull request #19484 from UnaNancyOwen:fix_highlevelapi\n\n* [dnn] fix high level api for python\r\n\r\n* [dnn] add test_textdetection_model_db\r\n\r\n* [dnn] fix textdetection test only check type and shape"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/107f23362645519f7980ac46d87cc9acda4db654""},{""sha"":""cac5b0fe5a3e06718a6cb408d6468ff87428ef2a"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19494 from derbosper:js-build-config-fix"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/cac5b0fe5a3e06718a6cb408d6468ff87428ef2a""},{""sha"":""6ee23c9b85e33e0c9af417467e39a8165ef9c89e"",""author"":{""name"":""Francesco Petrogalli"",""email"":""2035fe614da428c8c171d7f754c8f3f8e5f568d6@users.noreply.github.com""},""message"":""Merge pull request #19486 from fpetrogalli:dotprod_fast-3.4\n\n* [hal][neon] Optimize the v_dotprod_fast intrinsics for aarch64.\r\n\r\nOn Armv8 in AArch64 execution mode, we can skip the sequence\r\n\r\n   v<op>_<ty>(vget_high_<ty>(x), vget_high_<ty>(y))\r\n\r\nin favour of\r\n\r\n   v<op>_high_<ty>(x, y)\r\n\r\nThis has better changes for recent compilers to use less data movement\r\noperations and better register allocation. See for example:\r\n\r\n   https://godbolt.org/z/bPq7vd\r\n\r\n* [hal][neon] Fix build failure on armv7.\r\n\r\n* [hal][neon] Address review comments in PR.\r\n\r\nPR: https://github.com/opencv/opencv/pull/19486\r\n\r\n* [hal][neon] Define macro to check for the AArch64 execution state of Armv8.\r\n\r\n* [hal][neon] Fix macro definition for AArch64.\r\n\r\nThe fix is needed to prevent warnings when building for Armv7."",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/6ee23c9b85e33e0c9af417467e39a8165ef9c89e""},{""sha"":""65b5d34aeea2b7fa26ef787c7942e4d25fff8444"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""cmake: use INTERFACE_COMPILE_DEFINITIONS with definition"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/65b5d34aeea2b7fa26ef787c7942e4d25fff8444""},{""sha"":""767127c92e96e8948d25cee95d4d06763084b6bc"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19505 from alalek:hotfix_19456"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/767127c92e96e8948d25cee95d4d06763084b6bc""},{""sha"":""ba8d20e9ae4400be593583138c47eb72fd2adf6e"",""author"":{""name"":""Anatoliy Talamanov"",""email"":""35a1e0e1837aaef6455f58da68e6c014a9bf1340@intel.com""},""message"":""Merge pull request #19425 from TolyaTalamanov:at/async-infer\n\n[G-API] Implement async infer\r\n\r\n* Implement async infer\r\n\r\n* Fix typo"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/ba8d20e9ae4400be593583138c47eb72fd2adf6e""},{""sha"":""84a290097bc5fcef4272567ad293fde614cff00b"",""author"":{""name"":""Zhuo Zhang"",""email"":""d5ff5bb341b51a1a17821fcad1f1044f5f4a378e@foxmail.com""},""message"":""fix link order: put zlib after png/tiff/openexr\n\nPrevious link dependency: imgcodecs --> zlib --> libpng\nthis can generate imgcodecs shared lib, until Visual Studio integrated\nwith vcpkg, which will additionally specify LIBPATH, pointing to vcpkg\ninstalled zlib (if any), which links the wrong zlib.\n\nFixed link dependency: imgcodecs --> libpng --> zlib\nin this fixed case, symbols in zlib referenced in libpng will be found\nin the build-from-source static zlib, instead of the vcpkg one.\n\nrelated discussion:\n- https://github.com/microsoft/vcpkg/issues/16165\n- https://github.com/opencv/opencv/issues/17051\n- https://github.com/opencv/opencv/issues/10576\n\nMSVC linking order reference pages:\n- https://docs.microsoft.com/en-us/cpp/build/reference/link-input-files?view=msvc-160\n  for link order\n- https://docs.microsoft.com/en-us/cpp/build/reference/linking?view=msvc-160\n  LIB environment variable, for library file searching\n- https://docs.microsoft.com/en-us/cpp/build/reference/libpath-additional-libpath?view=msvc-160\n  LIBPATH option, for library file searching"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/84a290097bc5fcef4272567ad293fde614cff00b""},{""sha"":""fba70f799160280bb981fcbd8b7f739812601b32"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19515 from zchrissirhcz:3.4-fix-mislinked-zlib-in-vcpkg-by-adjust-link-order"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/fba70f799160280bb981fcbd8b7f739812601b32""},{""sha"":""e5d78960c6c96c255ca699a0b9f0974e571055b3"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge remote-tracking branch 'upstream/3.4' into merge-3.4"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/e5d78960c6c96c255ca699a0b9f0974e571055b3""},{""sha"":""c909693d45423b12346b6ca590b5dcbb21ae28d3"",""author"":{""name"":""Qoo"",""email"":""b1b65d0e7113fb252e386f6db15af3ac491d692a@gmail.com""},""message"":""refine"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/c909693d45423b12346b6ca590b5dcbb21ae28d3""},{""sha"":""2cb48e034e6fb6910ca097340b288d3c14978fff"",""author"":{""name"":""Giles Payne"",""email"":""f9e5bf5b97040708f608892f09fcdf902218fc74@gmail.com""},""message"":""Build for NDK 22"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/2cb48e034e6fb6910ca097340b288d3c14978fff""},{""sha"":""3d5f9e8b145a0ae094394dfa0735710e97291cdd"",""author"":{""name"":""the-sparrow"",""email"":""8acdd4ddfa67eb766a766ac6d16c4e6bacd27cb6@qq.com""},""message"":""fix the spell error"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/3d5f9e8b145a0ae094394dfa0735710e97291cdd""},{""sha"":""cceec841397cf7c5c111350b0feb3e693ca41c5f"",""author"":{""name"":""Alexander Alekhin"",""email"":""68add3c7f0912f500ebe6e9539930fd1bb229c72@gmail.com""},""message"":""Merge pull request #19520 from WeiChungChang:refine"",""distinct"":true,""url"":""https://api.github.com/repos/ivan95603/opencv/commits/cceec841397cf7c5c111350b0feb3e693ca41c5f""}]",,,,,,,,,,
18365540945,PushEvent,true,2021-10-10 01:18:25.000000 UTC,38992512,pujaltes,403495255,pujaltes/scikit-learn,"""refs/heads/patch-1""",,,8120091632,1,1,"[{""sha"":""3786a8e56ebaa24b4219b38b6c8f33415d372ca9"",""author"":{""name"":""Sebastian Pujalte"",""email"":""1a7758fbb5ee1e53b6dcf6a422c99e65c2b0ab66@users.noreply.github.com""},""message"":""Black formatting"",""distinct"":true,""url"":""https://api.github.com/repos/pujaltes/scikit-learn/commits/3786a8e56ebaa24b4219b38b6c8f33415d372ca9""}]",,,,,,,,,,
18365643406,PushEvent,true,2021-10-10 01:49:11.000000 UTC,39814207,pull[bot],97220387,waterdrops/zipkin,"""refs/heads/master""",,,8120156886,7,7,"[{""sha"":""09e49ffb0e4afbd8dadf494e232a27fab7a520c8"",""author"":{""name"":""Lance Linder"",""email"":""ca1365607bf9c72412f8dd381e7afec22e936456@gmail.com""},""message"":""Bump java base container 15.0.4_p5 (#3375)\n\n- use latest java base container\r\n- use buildx for multi-arch containers\r\n- remove ryuk properties override"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/09e49ffb0e4afbd8dadf494e232a27fab7a520c8""},{""sha"":""09de8b558eaca856f4a7d74d345ac3654792c9f2"",""author"":{""name"":""Lance Linder"",""email"":""ca1365607bf9c72412f8dd381e7afec22e936456@gmail.com""},""message"":""Adjusting copyright headers for this year (#3376)"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/09de8b558eaca856f4a7d74d345ac3654792c9f2""},{""sha"":""0e161a306884439d60c6abfac3b8abfb341f1301"",""author"":{""name"":""zipkinci"",""email"":""ee73c107c3d9b133f889babb85c8f0ed568ee6b0@googlegroups.com""},""message"":""[maven-release-plugin] prepare release 2.23.3"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/0e161a306884439d60c6abfac3b8abfb341f1301""},{""sha"":""9b5b2819045cab99d261e86228cdaea55323429b"",""author"":{""name"":""zipkinci"",""email"":""ee73c107c3d9b133f889babb85c8f0ed568ee6b0@googlegroups.com""},""message"":""[maven-release-plugin] prepare for next development iteration"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/9b5b2819045cab99d261e86228cdaea55323429b""},{""sha"":""df72a4a27824e2006730dfd4d135a854960b4f00"",""author"":{""name"":""Lance Linder"",""email"":""ca1365607bf9c72412f8dd381e7afec22e936456@gmail.com""},""message"":""Limit usage of ES template parameter \""include_type_name\"". (#3377)\n\n* Limit usage of ES template parameter \""include_type_name\"".\r\n\r\nUsing parameter \""include_type_name\"" with versions of ES that didn't yet support the parameter fails with `unrecognized parameter: [include_type_name]`\r\n\r\nThis change addresses that by limiting the usage to ES >= 6.7 < 7.0"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/df72a4a27824e2006730dfd4d135a854960b4f00""},{""sha"":""38274772d72b120b818b65362c5ac41936bcbfd3"",""author"":{""name"":""zipkinci"",""email"":""ee73c107c3d9b133f889babb85c8f0ed568ee6b0@googlegroups.com""},""message"":""[maven-release-plugin] prepare release 2.23.4"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/38274772d72b120b818b65362c5ac41936bcbfd3""},{""sha"":""a90d287822b8dba06c3bec1342090d7ad728ad78"",""author"":{""name"":""zipkinci"",""email"":""ee73c107c3d9b133f889babb85c8f0ed568ee6b0@googlegroups.com""},""message"":""[maven-release-plugin] prepare for next development iteration"",""distinct"":true,""url"":""https://api.github.com/repos/waterdrops/zipkin/commits/a90d287822b8dba06c3bec1342090d7ad728ad78""}]",,,,,,,,,,
18365483228,PushEvent,true,2021-10-10 01:00:40.000000 UTC,43191641,Th3will,387066179,Th3will/terraform,"""refs/heads/Test1-revert-remote-changes""",,,8120053318,1,1,"[{""sha"":""af482aa3f7e94f4acf8e99c92339a1de2abbf7fb"",""author"":{""name"":""William Ni"",""email"":""c37d12f2d3f4e069c0282eda8ac6462ec4609845@gmail.com""},""message"":""Changed Concurrency testing"",""distinct"":true,""url"":""https://api.github.com/repos/Th3will/terraform/commits/af482aa3f7e94f4acf8e99c92339a1de2abbf7fb""}]",,,,,,,,,,
18365495899,WatchEvent,true,2021-10-10 01:04:30.000000 UTC,9053925,cleisonferreira,102083576,apache/netbeans,,,,,,,,"""started""",,,,,,,,,
18365482396,WatchEvent,true,2021-10-10 01:00:27.000000 UTC,74124237,xtangyuanya,4710920,apache/dubbo,,,,,,,,"""started""",,,,,,,,,
