id,type,public,created_at,actor_id,actor_login,repo_id,repo_name,org_id,org_login,payload_ref,payload_ref_type,payload_pusher_type,payload_push_id,payload_size,payload_distinct_size,payload_commits,payload_action,payload_pr_number,payload_forkee_full_name,payload_changes,payload_review_state,payload_review_author_association,payload_member_id,payload_member_login,payload_member_type,payload_member_site_admin
19268206478,CreateEvent,true,2021-12-10 00:21:16.000000 UTC,9917,jpeach,370223521,jpeach/kuma,,,"""fix/gateway-stats-name""","""branch""","""user""",,,,,,,,,,,,,,
19268532812,PushEvent,true,2021-12-10 00:55:29.000000 UTC,63648,sebmarkbage,10374314,sebmarkbage/react,,,"""refs/heads/legacyfbfizz""",,,8585274964,1,1,"[{""sha"":""6c312742df011eee4cde76c5a93f72df8f331c6d"",""author"":{""email"":""8a279ae1320350359ecfec7a379763633f1edc4c@fb.com"",""name"":""Sebastian Markbage""},""message"":""Build both a partial renderer and fizz renderer of the legacy API for FB\n\nThis lets us test how the new architecture performs without comparing it to\nother infra changes related to streaming.\n\nI renamed the streaming one to ReactDOMServerStreaming so the references\nin www need to be updated.\n\nI'll open an adhoc sync with just those files."",""distinct"":true,""url"":""https://api.github.com/repos/sebmarkbage/react/commits/6c312742df011eee4cde76c5a93f72df8f331c6d""}]",,,,,,,,,,
19268494018,CreateEvent,true,2021-12-10 00:52:14.000000 UTC,335567,Carreau,2344073,Carreau/ipython,,,"""more-updates-to-wn""","""branch""","""user""",,,,,,,,,,,,,,
19268200514,CreateEvent,true,2021-12-10 00:20:37.000000 UTC,376134,JoeHowse,27659889,JoeHowse/opencv,,,"""4.5.3-ocl-resize-patch""","""branch""","""user""",,,,,,,,,,,,,,
19267997984,PushEvent,true,2021-12-10 00:00:18.000000 UTC,659135,htynkn,369976147,htynkn/dubbo,,,"""refs/heads/master""",,,8585001455,0,0,[],,,,,,,,,,
19268004503,CreateEvent,true,2021-12-10 00:00:57.000000 UTC,7454015,glemaitre,49886894,glemaitre/scikit-learn,,,"""pandas_arff_reader""","""branch""","""user""",,,,,,,,,,,,,,
19268160381,IssueCommentEvent,true,2021-12-10 00:16:21.000000 UTC,25129278,lovedlim,360073446,lovedlim/tensorflow,,,,,,,,,,"""created""",,,,,,,,,
19268077553,PushEvent,true,2021-12-10 00:08:11.000000 UTC,29348997,nitins17,431359010,nitins17/tensorflow,,,"""refs/heads/nitin/manylinux2014""",,,8585042862,18,18,"[{""sha"":""a0472a0fc1475445a907ac5437fb37925e949d68"",""author"":{""email"":""83d127f0cbc4af4bb827dac2517a3f01bb4703b7@google.com"",""name"":""Michael Gester""},""message"":""Exploit unique resource allocators for parallel while loops\n\nFor resource-allocating ops that create different resources for every iteration\nwe now don't create cross-iteration dependencies anymore in\n`ConvertControlToDataOutputsPass`. This improves while-loop parallelism when\nthis pass is run.\n\nPiperOrigin-RevId: 415311788\nChange-Id: I57196006eee3e8ca00606d4f21c39c89d6793565"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/a0472a0fc1475445a907ac5437fb37925e949d68""},{""sha"":""a0edcfaeebae70f82bbdfd56d0f339c05b68e3bb"",""author"":{""email"":""a687e2c463a10a17525f1d4d0f96228282e44a77@google.com"",""name"":""Tianrun Li""},""message"":""Unset AllReduceInfo.Name() to reduce proto size.\n\nPiperOrigin-RevId: 415312440\nChange-Id: Ie23555ec578ffac640bb70da5779513f9da8b47d"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/a0edcfaeebae70f82bbdfd56d0f339c05b68e3bb""},{""sha"":""1b19c97400ab15ede614f8b27f2cf226b379d04c"",""author"":{""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org"",""name"":""A. Unique TensorFlower""},""message"":""Fix a TT1 issue on CPU.\n\nPiperOrigin-RevId: 415312638\nChange-Id: Ia257f746015ae524abce3ed8789656a79b4fd292"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/1b19c97400ab15ede614f8b27f2cf226b379d04c""},{""sha"":""a17856c0d28fb9a0a549867911e081e0c6d15b20"",""author"":{""email"":""801f4ea5fa3def449b856907ab66b1f4ecb92c87@google.com"",""name"":""Raman Sarokin""},""message"":""Preallocated renamed to external_mutable_tensors in Metal.\nChanged the way of setting external mutable tensors.\n\nPiperOrigin-RevId: 415321536\nChange-Id: If3b7b35a6542e61777314334f3aa302032c1e0e7"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/a17856c0d28fb9a0a549867911e081e0c6d15b20""},{""sha"":""bd80395019f2b0b0eaab3f7186e13b4729c07e0e"",""author"":{""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org"",""name"":""A. Unique TensorFlower""},""message"":""Use Protobuf TextFormat instead of DebugString to create a text proto\n\nPiperOrigin-RevId: 415326161\nChange-Id: I5631314a521b2a4248d81c7fdd62911f9d80fdb3"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/bd80395019f2b0b0eaab3f7186e13b4729c07e0e""},{""sha"":""43abc0fea0a755395a9c968dbb64170e2cdfdb0b"",""author"":{""email"":""d4bfa6cff7deeb2d212f12b0b03668d8e8509321@google.com"",""name"":""Anish Tondwalkar""},""message"":""Turn on SwapConvOperands on gpu\n\nThis swaps operands in cases in which doing so would bring significant performance benefits (e.g. for filters with large paddings). It's not guaranteed that the swap can be lowered to cudnn, however, so we must check that gpu_conv_rewriter can make sense of the new conv before replacing the old conv with it.\n\nPiperOrigin-RevId: 415340305\nChange-Id: Idb07bc4720bb18ec61a5548f8934a332e5afb8f1"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/43abc0fea0a755395a9c968dbb64170e2cdfdb0b""},{""sha"":""fb1dcbd9cc4f13440d7c2147335f9fe3d0e27f2c"",""author"":{""email"":""b18ad2d0fce287112ab07dfc92c989dd2697c06d@google.com"",""name"":""Karim Nosir""},""message"":""[lite] Add missing include needed for std::numeric_limits\n\nPiperOrigin-RevId: 415342761\nChange-Id: I66325c8105af781f95fb6548213ea8ae87d4715a"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/fb1dcbd9cc4f13440d7c2147335f9fe3d0e27f2c""},{""sha"":""eeb248a384e463217724831c80502442ab26d497"",""author"":{""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org"",""name"":""A. Unique TensorFlower""},""message"":""Update pyenv to support Python 3.10\n\nPiperOrigin-RevId: 415349716\nChange-Id: Idd426fbaa18cba4f65acfe0ca20a888bac7509a7"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/eeb248a384e463217724831c80502442ab26d497""},{""sha"":""26fee815441f8d790fc3f8bf054d64f42e17b68c"",""author"":{""email"":""8b5f536c3e2f2b8ae266b27bc9085a584b5bd904@google.com"",""name"":""Jacques Pienaar""},""message"":""Add hook for CHLO materialize constant and add constant_like folder\n\nPiperOrigin-RevId: 415351457\nChange-Id: I3874cac62277a4c9e437df710e7411786cfb5379"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/26fee815441f8d790fc3f8bf054d64f42e17b68c""},{""sha"":""b68e5c40bddeacda9b09a7cb694d55e05e94e6be"",""author"":{""email"":""36bfb3ce882350078b4bf80b1a3ae3e0667192d3@google.com"",""name"":""Ruoxin Sang""},""message"":""Make sure the padding op added by dynamic padder is colocated with input tensor.\n\nPiperOrigin-RevId: 415353858\nChange-Id: I72cb8b47960ce8297608a8163f0555530b0428b2"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/b68e5c40bddeacda9b09a7cb694d55e05e94e6be""},{""sha"":""b51b82fe65ebace4475e3c54eb089c18a4403f1c"",""author"":{""email"":""d291bc4e1ca4e2dccadea653e3e3371be2da8b06@google.com"",""name"":""Mihai Maruseac""},""message"":""Add missing validation to `AddManySparseToTensorsMap`.\n\nSparse tensors have a set of requirements for the 3 components and not all of them were checked.\n\nPiperOrigin-RevId: 415358027\nChange-Id: I96cbb672999cd1da772c22fabbd15507e32e12dc"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/b51b82fe65ebace4475e3c54eb089c18a4403f1c""},{""sha"":""1688f9bed53b72ea5afc5e0b83a8e3c4758ca035"",""author"":{""email"":""926c149cc28b17036268aac28997d867b307ddaf@google.com"",""name"":""Itai Zukerman""},""message"":""Added some Google-only visibility differences via if_{google,oss} macros.\n\nPiperOrigin-RevId: 415361343\nChange-Id: I027b8f4aed3dd8f2d9b5082ca993aa3af62b4644"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/1688f9bed53b72ea5afc5e0b83a8e3c4758ca035""},{""sha"":""97098d8d985256844672b6ec0736b274c0678783"",""author"":{""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org"",""name"":""A. Unique TensorFlower""},""message"":""Go: Update generated wrapper functions for TensorFlow ops.\n\nPiperOrigin-RevId: 415365478\nChange-Id: If32b96aaed85a6a60f091e1e58aa1f871b42cf68"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/97098d8d985256844672b6ec0736b274c0678783""},{""sha"":""5968de3893ebc49a4f2a0f3b0b498a8b20c6f145"",""author"":{""email"":""569b955cc968d20f20ebc0fa915938d641b4e895@google.com"",""name"":""David Majnemer""},""message"":""[XLA] Remove ODR violations involving constants with incorrect linkage\n\nPiperOrigin-RevId: 415367679\nChange-Id: I08b3b5eb6c47e8daf2590465b40c105f9c3de997"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/5968de3893ebc49a4f2a0f3b0b498a8b20c6f145""},{""sha"":""f2a3593dec057af3219bcac6ff5394adeaaca7a7"",""author"":{""email"":""3151abf3c4c3b9378c98ede6ff5f755099ce0bdc@google.com"",""name"":""Austin Anderson""},""message"":""Delete tests that rely on non-root user\n\nThese two test cases both rely on filesystem behavior relating to\nread-only files. This is not adding a lot of value, and the two\ntests do not act correctly when the executing user is root, as is\ncommon on CI environments, especially with Docker.\n\nInstead of disabling the two targets, Mihai and I think that the\nvalue of these testcases is quite low and they can be removed.\n\nPiperOrigin-RevId: 415370438\nChange-Id: Id9e29eb344a8210b4886ed4cd466dbccc3dc144f"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/f2a3593dec057af3219bcac6ff5394adeaaca7a7""},{""sha"":""c41e88b59209906b224c879a1e20db65d97c65fb"",""author"":{""email"":""ed153eb53cb1ee65f26e4e5e01d07866259e5413@google.com"",""name"":""Shilpa Krish""},""message"":""Use the cached finalized_dataset in DatasetBase when finalizing during sequential access.\n\nThis fixes GitHub issue #53292 in which tf.data.experimental.load() did not work with temporary datasets even after caching the dataset. Before this change, dataset finalization (which allows options to propagate through datasets) was performed each time an iterator for a dataset was created.  When finalizing a cached LoadDataset, an error was thrown if the underlying file was no longer present. This would occur if the saved file had been in a temporary directory and the temporary directory was now out of scope. This CL fixes the issue by performing finalization only the first time an iterator for a dataset is created. Subsequent iterations use a cached version of the finalized dataset rather than performing the finalization again.\n\nFixes https://github.com/tensorflow/tensorflow/issues/53292\n\nPiperOrigin-RevId: 415373976\nChange-Id: I913c09703d9d8d0a186e031c521ef4f569476009"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/c41e88b59209906b224c879a1e20db65d97c65fb""},{""sha"":""965b97e4a9650495cda5a8c210ef6684b4b9eceb"",""author"":{""email"":""d291bc4e1ca4e2dccadea653e3e3371be2da8b06@google.com"",""name"":""Mihai Maruseac""},""message"":""Properly validate sparse tensor in `SparseTensorSliceDataset`\n\nExisting validation was incomplete.\n\nPiperOrigin-RevId: 415375048\nChange-Id: I14cd18f29ede73286f3ffac35171bd15828997e9"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/965b97e4a9650495cda5a8c210ef6684b4b9eceb""},{""sha"":""6cf10504944a0450347c3724f6545add2ec4a403"",""author"":{""email"":""2912cb9a6849b018600df5f4bd1710289cd050bb@google.com"",""name"":""Nitin Srinivasan""},""message"":""Merge remote-tracking branch 'upstream/master' into nitin/manylinux2014"",""distinct"":true,""url"":""https://api.github.com/repos/nitins17/tensorflow/commits/6cf10504944a0450347c3724f6545add2ec4a403""}]",,,,,,,,,,
19268158016,PushEvent,true,2021-12-10 00:16:08.000000 UTC,39814207,pull[bot],377204559,sloppyjuicy/moby,,,"""refs/heads/master""",,,8585082510,2,2,"[{""sha"":""d78b8835766221e52842a78402c2b78ac23af530"",""author"":{""email"":""c35892049fc7acb71c2723c88f02f1e97a998666@users.noreply.github.com"",""name"":""frobnicaty""},""message"":""Fix grammar for \""does not exist\""\n\nas opposed to \""does not exists\""\n\nSigned-off-by: frobnicaty <92033765+frobnicaty@users.noreply.github.com>"",""distinct"":true,""url"":""https://api.github.com/repos/sloppyjuicy/moby/commits/d78b8835766221e52842a78402c2b78ac23af530""},{""sha"":""8955d8da8951695a98eb7e15bead19d402c6eb27"",""author"":{""email"":""4b2b69742da531f1900c4c4748d7a0ecda59626a@gmail.com"",""name"":""Tianon Gravi""},""message"":""Merge pull request #42981 from frobnicaty/patch-1\n\nFix grammar for \""does not exist\"""",""distinct"":true,""url"":""https://api.github.com/repos/sloppyjuicy/moby/commits/8955d8da8951695a98eb7e15bead19d402c6eb27""}]",,,,,,,,,,
19268002235,PushEvent,true,2021-12-10 00:00:43.000000 UTC,41898282,github-actions[bot],159692533,smalltalkman/tensorflow,,,"""refs/heads/master""",,,8585003820,5,5,"[{""sha"":""97098d8d985256844672b6ec0736b274c0678783"",""author"":{""email"":""746aced590a184ef4169166e753f7c211e32e5fc@tensorflow.org"",""name"":""A. Unique TensorFlower""},""message"":""Go: Update generated wrapper functions for TensorFlow ops.\n\nPiperOrigin-RevId: 415365478\nChange-Id: If32b96aaed85a6a60f091e1e58aa1f871b42cf68"",""distinct"":true,""url"":""https://api.github.com/repos/smalltalkman/tensorflow/commits/97098d8d985256844672b6ec0736b274c0678783""},{""sha"":""5968de3893ebc49a4f2a0f3b0b498a8b20c6f145"",""author"":{""email"":""569b955cc968d20f20ebc0fa915938d641b4e895@google.com"",""name"":""David Majnemer""},""message"":""[XLA] Remove ODR violations involving constants with incorrect linkage\n\nPiperOrigin-RevId: 415367679\nChange-Id: I08b3b5eb6c47e8daf2590465b40c105f9c3de997"",""distinct"":true,""url"":""https://api.github.com/repos/smalltalkman/tensorflow/commits/5968de3893ebc49a4f2a0f3b0b498a8b20c6f145""},{""sha"":""f2a3593dec057af3219bcac6ff5394adeaaca7a7"",""author"":{""email"":""3151abf3c4c3b9378c98ede6ff5f755099ce0bdc@google.com"",""name"":""Austin Anderson""},""message"":""Delete tests that rely on non-root user\n\nThese two test cases both rely on filesystem behavior relating to\nread-only files. This is not adding a lot of value, and the two\ntests do not act correctly when the executing user is root, as is\ncommon on CI environments, especially with Docker.\n\nInstead of disabling the two targets, Mihai and I think that the\nvalue of these testcases is quite low and they can be removed.\n\nPiperOrigin-RevId: 415370438\nChange-Id: Id9e29eb344a8210b4886ed4cd466dbccc3dc144f"",""distinct"":true,""url"":""https://api.github.com/repos/smalltalkman/tensorflow/commits/f2a3593dec057af3219bcac6ff5394adeaaca7a7""},{""sha"":""c41e88b59209906b224c879a1e20db65d97c65fb"",""author"":{""email"":""ed153eb53cb1ee65f26e4e5e01d07866259e5413@google.com"",""name"":""Shilpa Krish""},""message"":""Use the cached finalized_dataset in DatasetBase when finalizing during sequential access.\n\nThis fixes GitHub issue #53292 in which tf.data.experimental.load() did not work with temporary datasets even after caching the dataset. Before this change, dataset finalization (which allows options to propagate through datasets) was performed each time an iterator for a dataset was created.  When finalizing a cached LoadDataset, an error was thrown if the underlying file was no longer present. This would occur if the saved file had been in a temporary directory and the temporary directory was now out of scope. This CL fixes the issue by performing finalization only the first time an iterator for a dataset is created. Subsequent iterations use a cached version of the finalized dataset rather than performing the finalization again.\n\nFixes https://github.com/tensorflow/tensorflow/issues/53292\n\nPiperOrigin-RevId: 415373976\nChange-Id: I913c09703d9d8d0a186e031c521ef4f569476009"",""distinct"":true,""url"":""https://api.github.com/repos/smalltalkman/tensorflow/commits/c41e88b59209906b224c879a1e20db65d97c65fb""},{""sha"":""965b97e4a9650495cda5a8c210ef6684b4b9eceb"",""author"":{""email"":""d291bc4e1ca4e2dccadea653e3e3371be2da8b06@google.com"",""name"":""Mihai Maruseac""},""message"":""Properly validate sparse tensor in `SparseTensorSliceDataset`\n\nExisting validation was incomplete.\n\nPiperOrigin-RevId: 415375048\nChange-Id: I14cd18f29ede73286f3ffac35171bd15828997e9"",""distinct"":true,""url"":""https://api.github.com/repos/smalltalkman/tensorflow/commits/965b97e4a9650495cda5a8c210ef6684b4b9eceb""}]",,,,,,,,,,
